id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
817536322903937870,Rental unit in Toronto · ★4.56 · 1 bedroom · 1 bed · 1 bath,498762383,Minata,,Church-Yonge Corridor,43.65343583450817,-79.3791875615716,Entire home/apt,250,3,9,2023-10-08,0.94,1,88,9,STR-2304-HCCPHW
817546450997368245,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,40829712,Graham,,Woburn,43.76429048928772,-79.21138341254091,Private room,40,30,3,2023-12-17,0.38,6,343,3,STR-2212-FMSVHQ
817605819388578763,Condo in Toronto · ★4.96 · Studio · 1 bed · 1 bath,266601808,Jonathan,,Dufferin Grove,43.65624214528449,-79.4486695507653,Entire home/apt,130,2,54,2023-12-22,4.82,1,0,54,STR-2205-FJGPHB
817606692187673980,Home in Toronto · ★5.0 · 3 bedrooms · 2 baths,145141460,Josip,,Greenwood-Coxwell,43.67283442715618,-79.32087915343197,Entire home/apt,600,2,5,2023-09-17,0.68,4,334,5,STR-2206-FRDDVC
817634403045920941,Home in Toronto · 1 bedroom · 2 beds · 1 bath,106026597,Mark,,South Riverdale,43.663563702959095,-79.32897072909259,Entire home/apt,73,28,1,2023-05-28,0.13,2,218,1,
817652832601676424,Rental unit in Toronto · 1 bedroom · 2 beds · 2 baths,4208883,Steven,,University,43.65857322044502,-79.39691324409989,Entire home/apt,,28,0,,,1,363,0,
817693888701154323,Rental unit in Toronto · ★4.92 · 2 bedrooms · 2 beds · 2 baths,40496057,Marti,,North St.James Town,43.6681952978024,-79.37186905306082,Entire home/apt,240,2,37,2023-11-05,3.43,1,66,37,STR-2301-GHSXVS
817857620560588083,Condo in Toronto · 1 bedroom · 3 beds · 1 bath,10202618,Globalstay,,Waterfront Communities-The Island,43.64137272480212,-79.39761150126597,Entire home/apt,207,1,1,2023-02-15,0.09,40,262,1,STR-2301-FDPDVP
817988609047508589,Home in Toronto · 1 bedroom · 1 bed · 1 bath,47659921,Katherine,,South Parkdale,43.63478,-79.43925,Entire home/apt,130,28,0,,,2,179,0,
818054272453686910,Condo in Toronto · ★4.94 · 1 bedroom · 2 beds · 1 bath,5845598,Tara,,Waterfront Communities-The Island,43.64351637178069,-79.38800226464103,Entire home/apt,200,28,18,2023-07-10,1.88,2,45,18,STR-2303-HJXVHX
818057860090218446,Home in Toronto · Studio · 1 bed · 1 bath,83279050,Trinh,,Stonegate-Queensway,43.62363858910014,-79.5136994840895,Entire home/apt,60,30,1,2023-04-01,0.11,1,0,1,
818134630342006430,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,489346424,Mary Martin,,High Park-Swansea,43.649730612797626,-79.47606771941386,Private room,86,2,17,2024-01-01,2.70,1,327,17,STR-2304-JFMBHZ
818163590790518945,Home in Toronto · ★4.50 · 3 bedrooms · 4 beds · 1 bath,240481087,Hooshang,,Hillcrest Village,43.799986573639586,-79.36025851433423,Entire home/apt,400,2,8,2023-09-27,0.88,1,160,8,STR-2211-FVFVHR
818240983062948826,Condo in Toronto · ★4.61 · 2 bedrooms · 3 beds · 1 bath,495894756,Sara,,Waterfront Communities-The Island,43.64204025,-79.38232422,Entire home/apt,77,28,46,2023-11-23,5.00,1,51,46,STR-2103-GKDXVF
818250157886197177,Guest suite in Toronto · ★5.0 · 2 bedrooms · 4 beds · 1 bath,493248489,Shahina,,Eglinton East,43.74713947471887,-79.23439109892672,Entire home/apt,189,3,15,2023-12-30,1.64,1,180,15,STR-2301-GCDPHR
818352220188156467,Home in Toronto · ★5.0 · 5 bedrooms · 5 beds · 2 baths,846505,Julie,,High Park North,43.656348959835185,-79.45885145767213,Entire home/apt,475,30,3,2023-10-29,0.51,50,89,3,
818400943525751795,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,498769351,Hourieh,,Waterfront Communities-The Island,43.644515,-79.389186,Entire home/apt,184,1,8,2023-10-20,1.08,1,348,8,STR-2301-FGPDVP
818466809956483423,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,237867735,Mingqing,,L'Amoreaux,43.79936319705228,-79.32162398667556,Private room,70,60,1,2023-04-09,0.11,3,182,1,
818762970527235614,Home in Toronto · 3 bedrooms · 3 beds · 1 bath,1414208,Julie,,Alderwood,43.5988,-79.55304,Entire home/apt,166,28,0,,,1,180,0,
818801200859058298,Condo in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 bath,496368689,Wayne,,Annex,43.6697824,-79.3942951,Entire home/apt,,28,39,2023-11-07,4.22,1,0,39,STR-2103-JDDXVM
818801317678480563,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,23911924,Liz,,Mount Pleasant East,43.70586,-79.38469,Entire home/apt,111,28,5,2024-01-03,0.67,1,275,5,
818809550890177607,Condo in Toronto · ★4.84 · 2 bedrooms · 3 beds · 2 baths,496402916,Helen,,Waterfront Communities-The Island,43.6495729,-79.3880901,Entire home/apt,99,1,36,2023-12-31,3.90,1,0,36,STR-2106-GYCRVH
818831211461383960,Condo in Toronto · ★4.94 · 1 bedroom · 2 beds · 1 bath,499248231,Doris,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,330,3,18,2023-12-29,2.25,1,30,18,STR-2302-GDSXVS
818836310500701461,Rental unit in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,10707154,Gala,,Kensington-Chinatown,43.64946182859646,-79.39596591427028,Private room,127,2,14,2023-11-20,1.42,2,265,14,STR-2211-GBRPHR
818864156492824158,Home in Toronto · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,416818620,Selvakumaran,,Rouge,43.79697977984014,-79.13079970023881,Entire home/apt,101,2,16,2023-12-29,3.56,1,364,16,STR-2304-GXCPHV
818925420346342226,Rental unit in Toronto · 1 bedroom · 1 bath,464396082,Roman,,Waterfront Communities-The Island,43.64606003609086,-79.39163779046297,Entire home/apt,95,28,2,2023-11-14,0.61,1,27,2,
818942566000746345,Rental unit in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,499406394,Shirin,,Banbury-Don Mills,43.74549598880499,-79.34198478042603,Entire home/apt,88,28,25,2024-01-06,3.23,3,364,25,STR-2302-GQLXVT
818977464928141482,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,38334534,Simon,,Banbury-Don Mills,43.73909,-79.33773,Private room,112,2,0,,,1,364,0,STR-2304-GRCPHT
819023983150877149,Rental unit in Toronto · 2 bedrooms · 3 beds · 1 bath,43826388,Ryan,,Moss Park,43.6573763,-79.3741082,Entire home/apt,140,28,1,2023-09-29,0.29,6,97,1,
819068052189811121,Home in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,494890597,Imsu,,Newtonbrook West,43.79285766198114,-79.4286185093686,Private room,64,3,7,2023-12-30,0.90,3,365,7,STR-2302-HFYXVW
819435742562780946,Home in Toronto · 2 bedrooms · 3 beds · 2 baths,384337721,Sophie U,,University,43.658701060998496,-79.40850820596657,Entire home/apt,1142,28,1,2023-05-11,0.12,12,364,1,
819484346674184890,Condo in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,230105288,Sherry,,Waterfront Communities-The Island,43.64234965884338,-79.39935566870837,Entire home/apt,190,30,4,2023-12-29,0.41,3,156,4,
819538068789247740,Condo in Toronto · ★4.82 · 3 bedrooms · 3 beds · 2 baths,496193105,Michael,,Waterfront Communities-The Island,43.64155851852796,-79.40013196041897,Entire home/apt,127,1,32,2023-12-10,3.30,1,0,32,STR-2211-FYDKVD
819647141811306169,Rental unit in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,366012304,Nuray Zeynep,,Little Portugal,43.64125046898556,-79.42333134993082,Entire home/apt,180,2,24,2023-12-29,3.69,1,0,24,STR-2304-FSPHHQ
819652217965320408,Guest suite in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 private bath,71031501,Natalie,,Rockcliffe-Smythe,43.67887292336473,-79.49345294624362,Private room,116,2,47,2023-11-27,4.42,1,66,47,STR-2301-HDKPHW
819680922647251902,Rental unit in Toronto · ★4.59 · 1 bedroom · 1 bath,118003425,Christopher,,Waterfront Communities-The Island,43.6442,-79.40123,Entire home/apt,200,1,29,2023-09-21,2.69,1,173,29,STR-2301-GSXRVV
819818235659863177,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,499584628,Yewande Jennifer,,Annex,43.671565620079704,-79.39501161897263,Entire home/apt,285,28,0,,,1,365,0,STR-2206-FHKDVB
820159739457531620,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,468993882,Nas,,Niagara,43.64443582690693,-79.40297478039726,Entire home/apt,164,28,1,2023-05-18,0.13,1,364,1,
820286224144980329,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 1 bath,18423774,Martin,,Woodbine-Lumsden,43.68933216161286,-79.31258579328362,Entire home/apt,381,3,3,2023-09-13,0.56,1,121,3,STR-2302-FHXRVP
820357833017886471,Rental unit in Toronto · 1 bedroom · 1 bed · 1 shared bath,105032382,David,,Little Portugal,43.65047903875112,-79.43120230856286,Private room,,28,0,,,3,0,0,
820373994671272069,Rental unit in Toronto · ★4.93 · 2 bedrooms · 2 beds · 2 baths,499381343,Amy Alana,,Niagara,43.63988427633137,-79.41225124799205,Entire home/apt,243,1,29,2023-09-17,2.63,1,79,29,STR-2301-GSRPHT
820381354494968689,Guest suite in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,106048776,Jessica,,Mount Pleasant East,43.71521734121925,-79.38938323442703,Entire home/apt,130,3,17,2023-10-24,2.88,1,132,17,STR-2303-HWHHHY
820435851083331430,Condo in Toronto · 1 bedroom · 1 bed · 1.5 shared baths,499733954,Daniel,,Etobicoke West Mall,43.649941201756164,-79.56871001437008,Private room,130,5,1,2023-09-26,0.29,4,365,1,STR-2304-HDGBHW
820440701079107490,Rental unit in Toronto · 1 bedroom · 2 beds · 1 bath,499735289,Matthew,,Waterfront Communities-The Island,43.646019244075674,-79.40219309798175,Entire home/apt,85,28,2,2023-12-10,0.58,1,192,2,
820488294036904310,Home in Toronto · ★4.75 · 3 bedrooms · 3 beds · 1 bath,161128337,Rajib,,Cliffcrest,43.71231,-79.23558,Entire home/apt,210,3,4,2023-08-20,0.53,1,250,4,STR-2303-GSBDVT
820565659025538500,Rental unit in Toronto · ★4.80 · 2 bedrooms · 2 baths,36579046,Robert,,Waterfront Communities-The Island,43.639736367791514,-79.39636902915312,Entire home/apt,93,28,5,2023-11-05,0.59,2,56,5,
820634339531236684,Home in Toronto · 3 bedrooms · 4 beds · 3.5 baths,499700664,Ryan Mark,,Newtonbrook East,43.798398159428444,-79.39707134758045,Entire home/apt,331,3,0,,,1,356,0,STR-2302-HXCKVY
820733058881837201,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,11751267,Andrew,,Church-Yonge Corridor,43.65989007183788,-79.37926592724163,Entire home/apt,175,28,1,2023-03-28,0.10,1,0,1,
820810240667305828,Rental unit in Toronto · ★4.88 · 1 bedroom · 3 beds · 1 bath,119639161,Jonathan,,Waterfront Communities-The Island,43.64494242589649,-79.39156466085204,Entire home/apt,276,2,24,2023-10-16,2.33,1,302,24,STR-2301-GBSXVR
820876016938495341,Home in Toronto · 3 bedrooms · 2 beds · 3 baths,13796575,Carla,,Casa Loma,43.67712,-79.40513,Entire home/apt,,28,0,,,1,190,0,
820879250648732320,Home in Toronto · 4 bedrooms · 6 beds · 3 baths,499817624,Luka,,Mount Pleasant East,43.70669233105868,-79.37899028334333,Entire home/apt,290,28,0,,,2,23,0,STR-2302-FPFXVQ
820932457899432300,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,148353159,Erin,,Niagara,43.63839,-79.40106,Entire home/apt,118,180,0,,,1,254,0,
821003573223516344,Home in Toronto · 2 bedrooms · 2 beds · 2 baths,72913214,S,,St.Andrew-Windfields,43.75023,-79.38168,Entire home/apt,100,180,0,,,1,180,0,
821012563250736385,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,499861766,Shamsun,,Wexford/Maryvale,43.73904976218638,-79.29267822519063,Private room,44,365,0,,,3,297,0,STR-2302-HFKRVW
821021102188140809,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,52170715,Feiyang,,Tam O'Shanter-Sullivan,43.77489,-79.3146,Private room,37,28,0,,,7,232,0,
821029512266046276,Guest suite in Toronto · ★4.75 · 2 bedrooms · 2 beds · 2 baths,33668900,Chao-Wa,,Niagara,43.64158357353506,-79.4096901295123,Entire home/apt,201,28,4,2023-03-30,0.37,2,124,4,STR-2103-HHXXVJ
821179402085022220,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 1 bath,587640,Glenn,,Niagara,43.64065882271438,-79.4040108286391,Entire home/apt,124,28,5,2023-10-20,0.66,5,178,5,
821257903330833425,Rental unit in Toronto · 2 bedrooms · 3 beds · 1 bath,315786685,Thinh,,East End-Danforth,43.683476134954745,-79.28614031741961,Entire home/apt,135,28,0,,,1,365,0,
821267875844193658,Home in Toronto · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,499927432,Chunling,,Agincourt South-Malvern West,43.795812731451385,-79.28815708760867,Private room,79,28,9,2023-10-31,0.90,3,180,9,STR-2301-GVVDVV
821359349448546468,Home in Toronto · ★4.94 · 1 bedroom · 2 beds · 1 shared bath,50261054,Momar,,Moss Park,43.66113,-79.37079,Private room,120,1,16,2023-11-03,1.47,6,49,16,STR-2112-FMSDVC
821606898164662096,Rental unit in Toronto · 3 bedrooms · 3 beds · 2 baths,427933443,Vladislav,,Willowdale East,43.76043,-79.40777,Entire home/apt,211,1,2,2023-05-11,0.20,2,331,2,STR-2302-GPFXVT
821634717622026004,Rental unit in Toronto · 3 bedrooms · 3 beds · 2 baths,427933443,Vladislav,,Willowdale East,43.760336294852536,-79.40748325885029,Entire home/apt,242,28,0,,,2,331,0,
821664091595117090,Home in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,486358302,Alina,,Kensington-Chinatown,43.648163432599,-79.40190091621795,Entire home/apt,280,2,40,2023-10-29,3.70,1,267,40,STR-2211-FZKKVD
821679802809545454,Home in Toronto · ★4.40 · 1 bedroom · 1 bed · 1 private bath,324230812,Aldeen,,Birchcliffe-Cliffside,43.710437807833,-79.25479006022216,Private room,48,28,5,2023-10-31,0.50,6,176,5,
821730540875694494,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,441409492,Aida,,Niagara,43.63446844004972,-79.39880618199497,Entire home/apt,200,28,0,,,7,364,0,STR-2301-GMXPHT
821745726657702634,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,324230812,Aldeen,,Birchcliffe-Cliffside,43.711777077530286,-79.25429943271308,Private room,32,28,3,2023-10-03,0.35,6,178,3,
821816261357778170,Condo in Toronto · ★4.96 · 1 bedroom · 2 beds · 1 bath,230031719,Christina,,Church-Yonge Corridor,43.6547,-79.37916,Entire home/apt,180,1,24,2023-12-03,2.54,3,90,24,STR-2301-HYSVHY
821960457847990089,Guest suite in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,500080103,Millicent,,Malvern,43.8147962,-79.21143119999999,Entire home/apt,45,28,5,2023-11-30,0.67,1,156,5,
821994213643481860,Rental unit in Toronto · 1 bedroom · 1 bed · 2 baths,420307255,Ana Griselda,,Bay Street Corridor,43.657529445475426,-79.38916587270546,Private room,65,28,0,,,1,181,0,Exempt
822017305556433959,Rental unit in Toronto · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,485515587,Jonatan,,North St.James Town,43.67011183400622,-79.37649988040978,Shared room,133,1,6,2023-07-09,0.77,2,364,6,STR-2211-HSJHHY
822067492549741509,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,24122779,Shabnam,,Waterfront Communities-The Island,43.642283529367695,-79.38238809047483,Entire home/apt,75,30,4,2023-10-03,0.47,6,154,4,
822364253781171375,Rental unit in Toronto · 1 bedroom · 1 bed · 1.5 baths,275145331,RaJat,,West Humber-Clairville,43.7212786,-79.61009779999999,Private room,279,29,0,,,1,365,0,
822394772380257889,Home in Toronto · 1 bedroom · 1 bed · 1 bath,4356799,Panooyeh,,O'Connor-Parkview,43.71615720831461,-79.306268607505,Private room,95,28,0,,,18,0,0,
822407012080842820,Home in Toronto · ★4.94 · 2 bedrooms · 2 beds · 1 bath,101988825,Saro,,Briar Hill-Belgravia,43.703776429703524,-79.44491931545637,Entire home/apt,141,1,54,2024-01-02,6.84,1,314,54,STR-2301-GBVDVR
822407503512363128,Home in Toronto · ★4.86 · 2 bedrooms · 2 beds · 1 private bath,310792504,Jason,,Eringate-Centennial-West Deane,43.6574496,-79.5801218,Private room,140,1,29,2023-12-10,2.77,1,175,29,STR-2301-GZXPHV
822560728754421119,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,500211511,Ayokunle,,West Hill,43.76467,-79.19941,Private room,90,28,23,2023-11-09,2.12,3,365,23,STR-2212-HYQHHY
822585200637586632,Home in Toronto · 2 bedrooms · 2 beds · 2 baths,377962,Coreen,,Humewood-Cedarvale,43.68385842056596,-79.42395361787469,Entire home/apt,250,28,2,2023-09-23,0.44,6,180,2,
822604159050067193,Home in Toronto · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,500211511,Ayokunle,,West Hill,43.76444934314235,-79.1982379073664,Private room,90,28,39,2023-10-07,3.75,3,365,39,STR-2212-HYQHHY
822604171299922474,Home in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,500211511,Ayokunle,,West Hill,43.76407674735374,-79.2003389885935,Private room,95,28,27,2023-11-10,2.87,3,365,27,STR-2212-HYQHHY
822633637328181068,Home in Toronto · ★4.96 · 1 bedroom · 3 beds · 1 private bath,204218428,William,,Humewood-Cedarvale,43.68599,-79.42331,Private room,108,1,67,2024-01-03,9.22,1,159,67,STR-2302-HKVDVX
822663749711024681,Rental unit in Toronto · ★4.31 · 2 bedrooms · 3 beds · 2 baths,392526694,Amol,,Waterfront Communities-The Island,43.63994432595806,-79.39544116817432,Entire home/apt,250,2,29,2023-10-29,3.51,1,114,29,STR-2103-GTTDVH
822707906118235556,Condo in Toronto · ★4.97 · Studio · 2 beds · 1 bath,51029909,Amir,,Waterfront Communities-The Island,43.642146508272674,-79.38176040791977,Entire home/apt,189,1,33,2023-11-26,4.97,1,292,33,STR-2303-HHPDVW
822728149078305774,Home in Toronto · ★4.84 · 1 bedroom · 1 bed · 1 bath,103688712,Aaron,,Weston-Pellam Park,43.679291148901925,-79.46270194218704,Entire home/apt,74,1,25,2023-12-17,3.91,1,237,25,STR-2305-HPTDVX
822733269337167006,Home in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,492333275,Yinghua,,Ionview,43.73652094860528,-79.26921863836297,Private room,46,1,76,2024-01-05,6.99,3,61,76,STR-2211-GGLVHS
823031389703389604,Condo in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,70534697,Shashank,,Malvern,43.79294,-79.23622,Private room,83,1,62,2023-12-20,6.26,1,343,62,STR-2302-HKFXVX
823133198304331871,Home in Toronto · ★4.21 · 1 bedroom · 1 bed · 1 shared bath,499927432,Chunling,,L'Amoreaux,43.79759,-79.29047,Private room,79,28,18,2023-10-08,1.66,3,0,18,STR-2301-GVVDVV
823135253422674176,Townhouse in Toronto · ★4.86 · 1 bedroom · 1 bed · 1 private bath,488148775,Elizabeth,,Kensington-Chinatown,43.65030342188415,-79.40060125396727,Private room,164,1,48,2023-12-16,5.29,1,0,48,STR-2302-GJQKVS
823142491230179694,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,499927432,Chunling,,L'Amoreaux,43.79572,-79.29046,Private room,139,28,1,2023-06-03,0.14,3,180,1,STR-2301-GVVDVV
823153975320027904,Condo in Toronto · ★4.95 · 1 bedroom · 2 beds · 1 bath,278326851,Wasan,,Annex,43.6703938,-79.39430279999999,Entire home/apt,235,1,44,2024-01-06,5.26,1,32,44,STR-2303-GZKVHV
823196644278744799,Rental unit in Toronto · Studio · 1 bed · 1 bath,148150394,Charlie,,Annex,43.677352544843465,-79.39596520156043,Entire home/apt,165,2,2,2023-08-20,0.41,1,144,2,STR-2306-FJTDVP
823243218073564089,Home in Toronto · 2 bedrooms · 3 beds · 1 bath,500352451,Cuong,,Maple Leaf,43.71306207651602,-79.48537310926565,Entire home/apt,110,28,2,2023-06-15,0.22,2,364,2,
823267539818504647,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,1094599,Alex,,Blake-Jones,43.6708361,-79.3412841,Entire home/apt,170,28,0,,,1,363,0,
823278226925227856,Home in Toronto · ★4.70 · 4 bedrooms · 4 beds · 3.5 baths,476882793,Hung,,Brookhaven-Amesbury,43.704623104016136,-79.48587437567555,Entire home/apt,799,1,23,2023-12-05,2.38,1,72,23,STR-2210-HMSRVK
823328203684777813,Home in Toronto · ★4.91 · 3 bedrooms · 4 beds · 2 baths,36734085,Tyler,,Cabbagetown-South St.James Town,43.66466849081924,-79.36127211277537,Entire home/apt,400,28,33,2023-11-12,3.18,1,365,33,STR-2212-GGSVHS
823350063232729772,Rental unit in Toronto · 1 bedroom · 2 beds · 1 bath,14484439,Haidee,,Clanton Park,43.73257429673641,-79.448995940832,Entire home/apt,203,28,1,2023-02-21,0.09,8,5,1,STR-2012-HWTBHL
823428236141840516,Guest suite in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 bath,202151687,Azita,,Rockcliffe-Smythe,43.68146,-79.49226,Entire home/apt,111,2,41,2024-01-02,3.87,1,80,41,STR-2302-HLLXVX
823440431837595353,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,499861766,Shamsun,,Wexford/Maryvale,43.73987,-79.29152,Private room,43,365,0,,,3,0,0,
823457887344928836,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 2 baths,74350043,Katherine,,Woodbine Corridor,43.66892585621014,-79.31752353817583,Entire home/apt,346,2,3,2023-06-25,0.35,2,13,3,STR-2202-FWFDVD
823854660742421343,Home in Toronto · ★4.91 · 1 bedroom · 1 bed · 1 private bath,500468998,Ngoc Tuyet Van,,Wexford/Maryvale,43.7656715603788,-79.31078346745069,Private room,60,29,11,2023-10-20,0.99,3,8,11,STR-2212-HLPBHX
823876110368681832,Home in Toronto · ★4.68 · 3 bedrooms · 3 beds · 2.5 baths,457018616,Kasim,,Clanton Park,43.74297,-79.44557,Entire home/apt,171,3,18,2023-10-22,1.69,1,0,18,STR-2301-HCXRVW
823957398732859533,Condo in Toronto · ★4.58 · 1 bedroom · 2 beds · 1 bath,500492966,Promila,,Waterfront Communities-The Island,43.643559027298764,-79.3904822736051,Entire home/apt,120,1,35,2023-12-09,3.95,1,0,35,STR-2301-FTLXVQ
823971110189694350,Condo in Toronto · ★4.66 · 2 bedrooms · 3 beds · 1 bath,500497014,Omobolaji,,Waterfront Communities-The Island,43.64491586246669,-79.39004157256959,Entire home/apt,457,28,29,2023-07-16,2.79,1,365,29,STR-2301-GYVDVV
824043436364634355,Condo in Toronto · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,500511682,Aymen,,Yonge-Eglinton,43.70494032666504,-79.39912612163728,Entire home/apt,203,1,23,2023-12-18,3.50,1,181,23,STR-2302-FGBDVP
824067198669308604,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,50019105,Fariba,,The Beaches,43.67231056008702,-79.28161527776258,Private room,47,28,0,,,9,364,0,
824090651161163897,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 private bath,500468998,Ngoc Tuyet Van,,Wexford/Maryvale,43.76761275753372,-79.311385606401,Private room,61,29,10,2023-08-02,0.93,3,130,10,STR-2212-HLPBHX
824110137647220952,Condo in Toronto · 2 bedrooms · 2 beds · 1 bath,500524465,Niro,,Annex,43.67055259824118,-79.39468978384335,Entire home/apt,155,28,1,2023-12-30,1,1,179,1,
824201440368161931,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,500540557,Mike,,Downsview-Roding-CFB,43.736026511620246,-79.48008498413085,Private room,70,3,3,2024-01-07,0.67,3,365,3,STR-2302-GBXRVR
824555261308930466,Home in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,74327977,Stephanie Ying Hui,,Weston-Pellam Park,43.6796867,-79.4611044,Entire home/apt,129,5,3,2023-09-04,0.59,1,24,3,STR-2304-HJTBHX
824578855696378081,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,5528881,Timothy,,Niagara,43.641788547109726,-79.40272105475243,Entire home/apt,290,7,2,2024-01-06,0.32,1,10,2,STR-2302-FGCKVP
824799768086502158,Rental unit in Toronto · 1 bedroom · 1 bed · 2.5 baths,159512533,Levon,,Mimico (includes Humber Bay Shores),43.62334919845224,-79.48855645423139,Entire home/apt,450,28,0,,,1,365,0,
824849910018265616,Home in Toronto · 1 bedroom · 3 beds · 1.5 baths,500668582,Yangyang,,Keelesdale-Eglinton West,43.68862,-79.4756,Private room,104,2,2,2023-12-19,0.20,1,34,2,STR-2209-GHFRVF
824856086072107348,Home in Toronto · 3 bedrooms · 2 beds · 3.5 baths,40746058,Jon,,Dufferin Grove,43.65636111921348,-79.44601064188655,Entire home/apt,900,2,2,2023-08-26,0.38,1,290,2,STR-2304-HMWPHX
824881089918972987,Home in Toronto · ★4.67 · 1 bedroom · 2 beds · 1 bath,165124493,Mehran,,Little Portugal,43.64527212287178,-79.42652193142483,Entire home/apt,100,28,3,2023-11-11,0.41,9,358,3,
824883904549069228,Condo in Toronto · ★4.91 · 2 bedrooms · 3 beds · 2 baths,294784446,Gurpreet Kaur,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,450,30,22,2023-11-06,2.14,1,89,22,STR-2103-JGCRVM
824922635190633603,Bungalow in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,468237849,Mehedi,,Willowridge-Martingrove-Richview,43.67702480000001,-79.5646773,Private room,53,1,84,2023-12-23,10.33,3,39,84,STR-2305-HTZBHY
824929947549713265,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,500540557,Mike,,Downsview-Roding-CFB,43.73685444136789,-79.47890756623691,Private room,70,3,2,2023-09-16,0.42,3,355,2,STR-2302-GBXRVR
825207937533879490,Home in Toronto · ★4.94 · 3 bedrooms · 2 beds · 1 bath,3902096,Siyu,,High Park-Swansea,43.64913,-79.47899,Entire home/apt,400,2,16,2024-01-01,1.57,2,317,16,STR-2010-FMLXVC
825314166647276973,Home in Toronto · ★4.66 · 1 bedroom · 1 bed · 1 private bath,485687661,Van Dung,,Bathurst Manor,43.76429243090224,-79.46045983582735,Private room,70,28,47,2023-12-14,4.30,3,91,47,STR-2301-FJHDVP
825399807543100338,Home in Toronto · 2 bedrooms · 1 bed · 1.5 baths,7837302,Lana And Andrey,,South Riverdale,43.66783445664829,-79.3358436700953,Entire home/apt,,28,1,2023-06-01,0.13,2,0,1,
825412616039968271,Home in Toronto · 3 bedrooms · 4 beds · 2 baths,102599631,Pamela,,Birchcliffe-Cliffside,43.680757368099094,-79.283219313337,Entire home/apt,390,1,1,2023-07-10,0.16,2,9,1,STR-2301-JFHDVZ
825519317983968763,Home in Toronto · ★4.88 · 1 bedroom · 1 bed · 1 private bath,485687661,Van Dung,,Bathurst Manor,43.76429,-79.46046,Private room,60,2,40,2023-11-27,3.66,3,69,40,STR-2301-FJHDVP
825569750652843381,Condo in Toronto · 1 bedroom · 1 bed · 1 bath,50396723,Frankie,,Waterfront Communities-The Island,43.6475182,-79.39270309999999,Entire home/apt,125,30,2,2023-12-11,0.22,15,163,2,
